Order_ID;Order_Date;Ship_Date;Ship_Mode;Customer_ID;Customer_Name;Segment;Country;City;State;Postal_Code;Region;Product_ID;Sales;Quantity;Discount;Profit;Person
CA-2017-119627;17/08/2017;23/08/2017;Standard Class;SC-20725;Steven Cartwright;Consumer;United States;Peoria;Arizona;85345;West;TEC-AC-10002217;30.1;2;0.2;-5.3;Anna Andreadi
CA-2017-119627;17/08/2017;23/08/2017;Standard Class;SC-20725;Steven Cartwright;Consumer;United States;Peoria;Arizona;85345;West;OFF-PA-10001937;36.3;7;0.2;12.7;Anna Andreadi
CA-2017-119627;17/08/2017;23/08/2017;Standard Class;SC-20725;Steven Cartwright;Consumer;United States;Peoria;Arizona;85345;West;OFF-AR-10000203;10.3;3;0.2;1.2;Anna Andreadi
CA-2017-119627;17/08/2017;23/08/2017;Standard Class;SC-20725;Steven Cartwright;Consumer;United States;Peoria;Arizona;85345;West;TEC-AC-10001142;252.8;4;0.2;-31.6;Anna Andreadi
CA-2017-120103;24/12/2017;29/12/2017;Standard Class;MS-17365;Maribeth Schnelling;Consumer;United States;Phoenix;Arizona;85023;West;OFF-PA-10001295;106.2;7;0.2;37.2;Anna Andreadi
CA-2017-120103;24/12/2017;29/12/2017;Standard Class;MS-17365;Maribeth Schnelling;Consumer;United States;Phoenix;Arizona;85023;West;TEC-PH-10002170;112;2;0.2;11.2;Anna Andreadi
CA-2017-120103;24/12/2017;29/12/2017;Standard Class;MS-17365;Maribeth Schnelling;Consumer;United States;Phoenix;Arizona;85023;West;FUR-FU-10002885;7.7;2;0.2;1.7;Anna Andreadi
CA-2017-122287;18/06/2017;23/06/2017;Standard Class;SN-20560;Skye Norling;Home Office;United States;Peoria;Arizona;85345;West;OFF-PA-10001661;12;3;0.2;4.3;Anna Andreadi
CA-2017-122287;18/06/2017;23/06/2017;Standard Class;SN-20560;Skye Norling;Home Office;United States;Peoria;Arizona;85345;West;OFF-BI-10004656;4.5;7;0.7;-3.3;Anna Andreadi
CA-2017-122287;18/06/2017;23/06/2017;Standard Class;SN-20560;Skye Norling;Home Office;United States;Peoria;Arizona;85345;West;OFF-BI-10003707;9.2;2;0.7;-6.1;Anna Andreadi
CA-2017-122287;18/06/2017;23/06/2017;Standard Class;SN-20560;Skye Norling;Home Office;United States;Peoria;Arizona;85345;West;FUR-FU-10004973;75.4;5;0.2;20.7;Anna Andreadi
CA-2017-124800;26/09/2017;30/09/2017;Standard Class;RW-19540;Rick Wilson;Corporate;United States;Mesa;Arizona;85204;West;OFF-PA-10000501;86.3;4;0.2;31.3;Anna Andreadi
CA-2017-124800;26/09/2017;30/09/2017;Standard Class;RW-19540;Rick Wilson;Corporate;United States;Mesa;Arizona;85204;West;OFF-BI-10000778;72.6;2;0.7;-48.4;Anna Andreadi
CA-2017-124800;26/09/2017;30/09/2017;Standard Class;RW-19540;Rick Wilson;Corporate;United States;Mesa;Arizona;85204;West;OFF-AP-10004980;60.7;2;0.2;14.4;Anna Andreadi
CA-2017-124800;26/09/2017;30/09/2017;Standard Class;RW-19540;Rick Wilson;Corporate;United States;Mesa;Arizona;85204;West;OFF-BI-10003984;77;9;0.7;-59.1;Anna Andreadi
CA-2017-124800;26/09/2017;30/09/2017;Standard Class;RW-19540;Rick Wilson;Corporate;United States;Mesa;Arizona;85204;West;OFF-ST-10000798;119.9;6;0.2;-1.5;Anna Andreadi
CA-2017-124800;26/09/2017;30/09/2017;Standard Class;RW-19540;Rick Wilson;Corporate;United States;Mesa;Arizona;85204;West;TEC-PH-10001750;264;5;0.2;23.1;Anna Andreadi
CA-2017-124800;26/09/2017;30/09/2017;Standard Class;RW-19540;Rick Wilson;Corporate;United States;Mesa;Arizona;85204;West;OFF-ST-10002743;363.6;4;0.2;-86.4;Anna Andreadi
CA-2017-127754;26/07/2017;31/07/2017;Standard Class;CK-12760;Cyma Kinney;Corporate;United States;Glendale;Arizona;85301;West;FUR-CH-10003199;266.4;3;0.2;13.3;Anna Andreadi
CA-2017-129896;15/06/2017;20/06/2017;Standard Class;PF-19120;Peter Fuller;Consumer;United States;Gilbert;Arizona;85234;West;OFF-PA-10002245;9.6;2;0.2;3;Anna Andreadi
CA-2017-129896;15/06/2017;20/06/2017;Standard Class;PF-19120;Peter Fuller;Consumer;United States;Gilbert;Arizona;85234;West;OFF-ST-10004804;82.4;2;0.2;-19.6;Anna Andreadi
CA-2017-129896;15/06/2017;20/06/2017;Standard Class;PF-19120;Peter Fuller;Consumer;United States;Gilbert;Arizona;85234;West;FUR-FU-10004904;364.7;6;0.2;-36.5;Anna Andreadi
CA-2017-129896;15/06/2017;20/06/2017;Standard Class;PF-19120;Peter Fuller;Consumer;United States;Gilbert;Arizona;85234;West;FUR-FU-10002396;40.3;4;0.2;11.1;Anna Andreadi
CA-2017-133837;13/04/2017;18/04/2017;Standard Class;TH-21100;Thea Hendricks;Consumer;United States;Glendale;Arizona;85301;West;OFF-ST-10000344;10.7;1;0.2;0.8;Anna Andreadi
CA-2017-135538;24/12/2017;28/12/2017;Standard Class;HR-14830;Harold Ryan;Corporate;United States;Gilbert;Arizona;85234;West;FUR-CH-10004287;883.8;4;0.2;99.4;Anna Andreadi
CA-2017-135727;11/05/2017;16/05/2017;Second Class;PS-18970;Paul Stevenson;Home Office;United States;Phoenix;Arizona;85023;West;FUR-CH-10004540;192;7;0.2;16.8;Anna Andreadi
CA-2017-143364;14/07/2017;19/07/2017;Second Class;TG-21310;Toby Gnade;Consumer;United States;Mesa;Arizona;85204;West;OFF-ST-10002743;272.7;3;0.2;-64.8;Anna Andreadi
CA-2017-143364;14/07/2017;19/07/2017;Second Class;TG-21310;Toby Gnade;Consumer;United States;Mesa;Arizona;85204;West;OFF-PA-10001846;18.5;4;0.2;6.7;Anna Andreadi
CA-2017-143364;14/07/2017;19/07/2017;Second Class;TG-21310;Toby Gnade;Consumer;United States;Mesa;Arizona;85204;West;FUR-CH-10004287;441.9;2;0.2;49.7;Anna Andreadi
CA-2017-143364;14/07/2017;19/07/2017;Second Class;TG-21310;Toby Gnade;Consumer;United States;Mesa;Arizona;85204;West;FUR-BO-10001608;127.8;6;0.7;-191.6;Anna Andreadi
CA-2017-144806;06/12/2017;11/12/2017;Standard Class;GH-14425;Gary Hwang;Consumer;United States;Tucson;Arizona;85705;West;FUR-FU-10002253;206.1;6;0.2;49;Anna Andreadi
CA-2017-144806;06/12/2017;11/12/2017;Standard Class;GH-14425;Gary Hwang;Consumer;United States;Tucson;Arizona;85705;West;OFF-PA-10002586;19.9;5;0.2;6.7;Anna Andreadi
CA-2017-144806;06/12/2017;11/12/2017;Standard Class;GH-14425;Gary Hwang;Consumer;United States;Tucson;Arizona;85705;West;OFF-PA-10003039;198.3;8;0.2;62;Anna Andreadi
CA-2017-144806;06/12/2017;11/12/2017;Standard Class;GH-14425;Gary Hwang;Consumer;United States;Tucson;Arizona;85705;West;OFF-ST-10004804;247.1;6;0.2;-58.7;Anna Andreadi
CA-2017-144806;06/12/2017;11/12/2017;Standard Class;GH-14425;Gary Hwang;Consumer;United States;Tucson;Arizona;85705;West;OFF-AR-10004042;86.3;6;0.2;9.7;Anna Andreadi
CA-2017-147816;24/09/2017;26/09/2017;Second Class;CM-11935;Carlos Meador;Consumer;United States;Tucson;Arizona;85705;West;TEC-PH-10003095;35.1;2;0.2;13.2;Anna Andreadi
CA-2017-149384;10/07/2017;10/07/2017;Same Day;EH-13945;Eric Hoffmann;Consumer;United States;Tempe;Arizona;85281;West;OFF-BI-10003196;3.4;3;0.7;-2.2;Anna Andreadi
CA-2017-154795;20/12/2017;24/12/2017;Standard Class;GZ-14470;Gary Zandusky;Consumer;United States;Bullhead City;Arizona;86442;West;OFF-EN-10003068;7.9;1;0.2;2.8;Anna Andreadi
CA-2017-154795;20/12/2017;24/12/2017;Standard Class;GZ-14470;Gary Zandusky;Consumer;United States;Bullhead City;Arizona;86442;West;FUR-FU-10002088;14.4;2;0.2;4;Anna Andreadi
CA-2017-156146;26/10/2017;30/10/2017;Second Class;AG-10495;Andrew Gjertsen;Corporate;United States;Peoria;Arizona;85345;West;TEC-PH-10001700;105.6;2;0.2;9.2;Anna Andreadi
CA-2017-156146;26/10/2017;30/10/2017;Second Class;AG-10495;Andrew Gjertsen;Corporate;United States;Peoria;Arizona;85345;West;TEC-PH-10001527;68.7;2;0.2;-14.6;Anna Andreadi
CA-2018-103947;01/04/2018;08/04/2018;Standard Class;BB-10990;Barry Blumstein;Corporate;United States;Sierra Vista;Arizona;85635;West;OFF-FA-10003112;31.6;5;0.2;9.9;Anna Andreadi
CA-2018-103947;01/04/2018;08/04/2018;Standard Class;BB-10990;Barry Blumstein;Corporate;United States;Sierra Vista;Arizona;85635;West;OFF-AP-10002350;30.1;2;0.2;3;Anna Andreadi
CA-2018-106306;08/03/2018;08/03/2018;Same Day;PG-18820;Patrick Gardner;Consumer;United States;Glendale;Arizona;85301;West;OFF-BI-10003676;9.7;3;0.7;-7.1;Anna Andreadi
CA-2018-106621;29/09/2018;01/10/2018;Second Class;DM-12955;Dario Medina;Corporate;United States;Yuma;Arizona;85364;West;OFF-AR-10002375;10.5;4;0.2;1.2;Anna Andreadi
CA-2018-108224;14/05/2018;14/05/2018;Same Day;TH-21235;Tiffany House;Corporate;United States;Yuma;Arizona;85364;West;TEC-AC-10003832;185.5;7;0.2;48.7;Anna Andreadi
CA-2018-108959;10/03/2018;14/03/2018;Second Class;MH-17785;Maya Herman;Corporate;United States;Glendale;Arizona;85301;West;OFF-ST-10001272;104.7;1;0.2;6.5;Anna Andreadi
CA-2018-109827;25/12/2018;01/01/2019;Standard Class;LW-16825;Laurel Workman;Corporate;United States;Phoenix;Arizona;85023;West;FUR-TA-10002607;35.4;1;0.5;-24.1;Anna Andreadi
CA-2018-109827;25/12/2018;01/01/2019;Standard Class;LW-16825;Laurel Workman;Corporate;United States;Phoenix;Arizona;85023;West;TEC-MA-10003356;270;2;0.7;-387;Anna Andreadi
CA-2018-109827;25/12/2018;01/01/2019;Standard Class;LW-16825;Laurel Workman;Corporate;United States;Phoenix;Arizona;85023;West;TEC-AC-10002217;45.1;3;0.2;-7.9;Anna Andreadi
CA-2018-109827;25/12/2018;01/01/2019;Standard Class;LW-16825;Laurel Workman;Corporate;United States;Phoenix;Arizona;85023;West;TEC-AC-10004353;100.8;2;0.2;21.4;Anna Andreadi
CA-2018-109827;25/12/2018;01/01/2019;Standard Class;LW-16825;Laurel Workman;Corporate;United States;Phoenix;Arizona;85023;West;FUR-CH-10004754;48;2;0.2;4.2;Anna Andreadi
CA-2018-109869;22/04/2018;29/04/2018;Standard Class;TN-21040;Tanja Norvell;Home Office;United States;Phoenix;Arizona;85023;West;FUR-FU-10000023;23.6;5;0.2;7.1;Anna Andreadi
CA-2018-109869;22/04/2018;29/04/2018;Standard Class;TN-21040;Tanja Norvell;Home Office;United States;Phoenix;Arizona;85023;West;FUR-TA-10001889;1272.6;6;0.5;-814.5;Anna Andreadi
CA-2018-109869;22/04/2018;29/04/2018;Standard Class;TN-21040;Tanja Norvell;Home Office;United States;Phoenix;Arizona;85023;West;OFF-BI-10000315;28.5;5;0.7;-20.9;Anna Andreadi
CA-2018-109869;22/04/2018;29/04/2018;Standard Class;TN-21040;Tanja Norvell;Home Office;United States;Phoenix;Arizona;85023;West;OFF-SU-10003505;185.4;2;0.2;-34.8;Anna Andreadi
CA-2018-109869;22/04/2018;29/04/2018;Standard Class;TN-21040;Tanja Norvell;Home Office;United States;Phoenix;Arizona;85023;West;OFF-AP-10002578;78.3;2;0.2;5.9;Anna Andreadi
CA-2018-112669;14/04/2018;14/04/2018;Same Day;KT-16465;Kean Takahito;Consumer;United States;Glendale;Arizona;85301;West;FUR-CH-10004086;933.5;4;0.2;105;Anna Andreadi
CA-2018-112669;14/04/2018;14/04/2018;Same Day;KT-16465;Kean Takahito;Consumer;United States;Glendale;Arizona;85301;West;OFF-ST-10001228;43;4;0.2;4.3;Anna Andreadi
CA-2018-114748;09/10/2018;14/10/2018;Standard Class;MZ-17335;Maria Zettner;Home Office;United States;Phoenix;Arizona;85023;West;OFF-AR-10001315;1.4;1;0.2;0.2;Anna Andreadi
CA-2018-114748;09/10/2018;14/10/2018;Standard Class;MZ-17335;Maria Zettner;Home Office;United States;Phoenix;Arizona;85023;West;FUR-FU-10001488;169.6;2;0.2;0;Anna Andreadi
CA-2018-117912;04/02/2018;08/02/2018;Standard Class;TB-21520;Tracy Blumstein;Consumer;United States;Sierra Vista;Arizona;85635;West;FUR-FU-10002088;14.4;2;0.2;4;Anna Andreadi
CA-2018-118969;02/10/2018;03/10/2018;First Class;LP-17095;Liz Preis;Consumer;United States;Phoenix;Arizona;85023;West;OFF-BI-10002429;54.8;6;0.7;-40.2;Anna Andreadi
CA-2018-126613;10/07/2018;16/07/2018;Standard Class;AA-10375;Allen Armold;Consumer;United States;Mesa;Arizona;85204;West;OFF-ST-10001325;16.8;2;0.2;1.5;Anna Andreadi
CA-2018-134222;10/07/2018;11/07/2018;Same Day;NZ-18565;Nick Zandusky;Home Office;United States;Yuma;Arizona;85364;West;OFF-BI-10001658;44.9;6;0.7;-35.9;Anna Andreadi
CA-2018-134348;12/11/2018;19/11/2018;Standard Class;MS-17710;Maurice Satty;Consumer;United States;Mesa;Arizona;85204;West;OFF-BI-10003727;6.3;5;0.7;-4.6;Anna Andreadi
CA-2018-134348;12/11/2018;19/11/2018;Standard Class;MS-17710;Maurice Satty;Consumer;United States;Mesa;Arizona;85204;West;OFF-BI-10004967;4.4;7;0.7;-3.3;Anna Andreadi
CA-2018-134348;12/11/2018;19/11/2018;Standard Class;MS-17710;Maurice Satty;Consumer;United States;Mesa;Arizona;85204;West;TEC-AC-10003447;32;2;0.2;2;Anna Andreadi
CA-2018-134936;19/12/2018;25/12/2018;Standard Class;ES-14080;Erin Smith;Corporate;United States;Tucson;Arizona;85705;West;FUR-TA-10001086;456;6;0.5;-218.9;Anna Andreadi
CA-2018-134936;19/12/2018;25/12/2018;Standard Class;ES-14080;Erin Smith;Corporate;United States;Tucson;Arizona;85705;West;OFF-BI-10000174;10.4;6;0.7;-7.7;Anna Andreadi
CA-2018-134936;19/12/2018;25/12/2018;Standard Class;ES-14080;Erin Smith;Corporate;United States;Tucson;Arizona;85705;West;OFF-BI-10002103;5.2;2;0.7;-4.2;Anna Andreadi
CA-2018-136924;14/07/2018;17/07/2018;First Class;ES-14080;Erin Smith;Corporate;United States;Tucson;Arizona;85705;West;TEC-PH-10002262;380.9;8;0.2;38.1;Anna Andreadi
CA-2018-143476;11/09/2018;13/09/2018;First Class;LC-16930;Linda Cazamias;Corporate;United States;Phoenix;Arizona;85023;West;OFF-AR-10003759;2.9;2;0.2;0.9;Anna Andreadi
CA-2018-143476;11/09/2018;13/09/2018;First Class;LC-16930;Linda Cazamias;Corporate;United States;Phoenix;Arizona;85023;West;OFF-PA-10001837;20.7;4;0.2;7.3;Anna Andreadi
CA-2018-143476;11/09/2018;13/09/2018;First Class;LC-16930;Linda Cazamias;Corporate;United States;Phoenix;Arizona;85023;West;OFF-PA-10001667;9.6;2;0.2;3;Anna Andreadi
CA-2018-144792;30/04/2018;04/05/2018;Standard Class;KD-16615;Ken Dana;Corporate;United States;Scottsdale;Arizona;85254;West;FUR-FU-10002759;111.9;7;0.2;22.4;Anna Andreadi
CA-2018-152121;27/11/2018;29/11/2018;Second Class;CC-12670;Craig Carreira;Consumer;United States;Scottsdale;Arizona;85254;West;TEC-PH-10002483;272;1;0.2;23.8;Anna Andreadi
CA-2018-158834;13/03/2018;16/03/2018;First Class;TW-21025;Tamara Willingham;Home Office;United States;Scottsdale;Arizona;85254;West;OFF-AP-10000326;157.9;5;0.2;17.8;Anna Andreadi
CA-2018-158834;13/03/2018;16/03/2018;First Class;TW-21025;Tamara Willingham;Home Office;United States;Scottsdale;Arizona;85254;West;TEC-PH-10001254;203.2;2;0.2;15.2;Anna Andreadi
CA-2018-161676;18/07/2018;23/07/2018;Standard Class;JP-15460;Jennifer Patt;Corporate;United States;Glendale;Arizona;85301;West;OFF-SU-10004782;33.8;5;0.2;4.2;Anna Andreadi
CA-2018-162110;18/07/2018;22/07/2018;Standard Class;NP-18670;Nora Paige;Consumer;United States;Phoenix;Arizona;85023;West;TEC-PH-10001924;56;1;0.2;3.5;Anna Andreadi
CA-2019-102414;15/05/2019;18/05/2019;Second Class;JA-15970;Joseph Airdo;Consumer;United States;Phoenix;Arizona;85023;West;TEC-PH-10002923;29.6;1;0.2;2.6;Anna Andreadi
CA-2019-102414;15/05/2019;18/05/2019;Second Class;JA-15970;Joseph Airdo;Consumer;United States;Phoenix;Arizona;85023;West;OFF-BI-10004465;4.8;2;0.7;-3.2;Anna Andreadi
CA-2019-102414;15/05/2019;18/05/2019;Second Class;JA-15970;Joseph Airdo;Consumer;United States;Phoenix;Arizona;85023;West;OFF-PA-10002333;15.6;3;0.2;5.6;Anna Andreadi
CA-2019-111577;16/10/2019;21/10/2019;Standard Class;AJ-10780;Anthony Jacobs;Corporate;United States;Scottsdale;Arizona;85254;West;OFF-PA-10000062;307.8;7;0.2;111.6;Anna Andreadi
CA-2019-116953;24/04/2019;25/04/2019;First Class;SV-20935;Susan Vittorini;Consumer;United States;Mesa;Arizona;85204;West;TEC-PH-10004614;552;10;0.2;34.5;Anna Andreadi
CA-2019-128734;24/12/2019;31/12/2019;Standard Class;JL-15175;James Lanier;Home Office;United States;Chandler;Arizona;85224;West;FUR-FU-10001731;8.5;4;0.2;1.9;Anna Andreadi
CA-2019-128734;24/12/2019;31/12/2019;Standard Class;JL-15175;James Lanier;Home Office;United States;Chandler;Arizona;85224;West;FUR-CH-10001394;842.4;3;0.2;105.3;Anna Andreadi
CA-2019-129707;25/04/2019;29/04/2019;Standard Class;LH-16750;Larry Hughes;Consumer;United States;Chandler;Arizona;85224;West;OFF-AR-10000246;8.9;4;0.2;0.7;Anna Andreadi
CA-2019-134880;27/10/2019;01/11/2019;Standard Class;TW-21025;Tamara Willingham;Home Office;United States;Mesa;Arizona;85204;West;OFF-PA-10004039;44.8;1;0.2;16.2;Anna Andreadi
CA-2019-134915;12/11/2019;12/11/2019;Same Day;EM-14140;Eugene Moren;Home Office;United States;Glendale;Arizona;85301;West;TEC-AC-10001266;41.6;4;0.2;13;Anna Andreadi
