Order_ID;Order_Date;Ship_Date;Ship_Mode;Customer_ID;Customer_Name;Segment;Country;City;State;Postal_Code;Region;Product_ID;Sales;Quantity;Discount;Profit;Person
CA-2016-103849;11/05/2016;16/05/2016;Standard Class;PG-18895;Paul Gonzalez;Consumer;United States;Fort Worth;Texas;76106;Central;FUR-FU-10000723;66.1;4;0.6;-84.3;Kelly Williams
CA-2016-104738;30/12/2016;01/01/2017;Second Class;SP-20620;Stefania Perrino;Corporate;United States;Laredo;Texas;78041;Central;OFF-EN-10004955;13;3;0.2;4.7;Kelly Williams
CA-2016-104738;30/12/2016;01/01/2017;Second Class;SP-20620;Stefania Perrino;Corporate;United States;Laredo;Texas;78041;Central;TEC-PH-10002468;217.6;2;0.2;19;Kelly Williams
CA-2016-104738;30/12/2016;01/01/2017;Second Class;SP-20620;Stefania Perrino;Corporate;United States;Laredo;Texas;78041;Central;TEC-PH-10000576;328.8;3;0.2;28.8;Kelly Williams
CA-2016-104738;30/12/2016;01/01/2017;Second Class;SP-20620;Stefania Perrino;Corporate;United States;Laredo;Texas;78041;Central;OFF-BI-10002160;2.3;3;0.8;-3.7;Kelly Williams
CA-2016-104738;30/12/2016;01/01/2017;Second Class;SP-20620;Stefania Perrino;Corporate;United States;Laredo;Texas;78041;Central;TEC-AC-10003628;48;2;0.2;14.4;Kelly Williams
CA-2016-104773;08/12/2016;13/12/2016;Standard Class;TB-21175;Thomas Boland;Corporate;United States;Houston;Texas;77041;Central;OFF-ST-10000777;60.4;2;0.2;6;Kelly Williams
CA-2016-105165;07/09/2016;10/09/2016;First Class;SZ-20035;Sam Zeldin;Home Office;United States;Houston;Texas;77036;Central;TEC-PH-10000675;196.8;3;0.2;14.8;Kelly Williams
CA-2016-105165;07/09/2016;10/09/2016;First Class;SZ-20035;Sam Zeldin;Home Office;United States;Houston;Texas;77036;Central;OFF-BI-10000050;2.9;2;0.8;-4.8;Kelly Williams
CA-2016-105165;07/09/2016;10/09/2016;First Class;SZ-20035;Sam Zeldin;Home Office;United States;Houston;Texas;77036;Central;FUR-TA-10004154;200.8;1;0.3;-22.9;Kelly Williams
CA-2016-105165;07/09/2016;10/09/2016;First Class;SZ-20035;Sam Zeldin;Home Office;United States;Houston;Texas;77036;Central;TEC-AC-10002718;46.7;4;0.2;-2.9;Kelly Williams
CA-2016-105165;07/09/2016;10/09/2016;First Class;SZ-20035;Sam Zeldin;Home Office;United States;Houston;Texas;77036;Central;OFF-AR-10003179;21.9;3;0.2;3.6;Kelly Williams
CA-2016-105340;22/11/2016;25/11/2016;First Class;EH-14185;Evan Henry;Consumer;United States;Pasadena;Texas;77506;Central;OFF-BI-10001765;6.9;1;0.8;-11.1;Kelly Williams
CA-2016-105417;07/01/2016;12/01/2016;Standard Class;VS-21820;Vivek Sundaresam;Consumer;United States;Huntsville;Texas;77340;Central;FUR-FU-10004864;76.7;3;0.6;-53.7;Kelly Williams
CA-2016-105417;07/01/2016;12/01/2016;Standard Class;VS-21820;Vivek Sundaresam;Consumer;United States;Huntsville;Texas;77340;Central;OFF-BI-10003708;10.4;7;0.8;-18.3;Kelly Williams
CA-2016-105893;11/11/2016;18/11/2016;Standard Class;PK-19075;Pete Kriz;Consumer;United States;Madison;Wisconsin;53711;Central;OFF-ST-10004186;665.9;6;0;13.3;Kelly Williams
CA-2016-106229;07/06/2016;11/06/2016;Second Class;NR-18550;Nick Radford;Consumer;United States;Aurora;Illinois;60505;Central;FUR-TA-10002041;268.9;3;0.5;-209.8;Kelly Williams
CA-2016-106803;29/12/2016;02/01/2017;Standard Class;DC-13285;Debra Catini;Consumer;United States;Cottage Grove;Minnesota;55016;Central;OFF-ST-10002444;24.6;2;0;6.9;Kelly Williams
CA-2016-106803;29/12/2016;02/01/2017;Standard Class;DC-13285;Debra Catini;Consumer;United States;Cottage Grove;Minnesota;55016;Central;TEC-AC-10001267;119.8;4;0;47.9;Kelly Williams
CA-2016-106971;02/09/2016;08/09/2016;Standard Class;BM-11785;Bryan Mills;Consumer;United States;Buffalo Grove;Illinois;60089;Central;TEC-AC-10000844;475.9;7;0.2;95.2;Kelly Williams
CA-2016-107706;14/02/2016;19/02/2016;Second Class;ST-20530;Shui Tom;Consumer;United States;Houston;Texas;77095;Central;OFF-PA-10000466;16.2;3;0.2;6.1;Kelly Williams
CA-2016-107769;28/10/2016;01/11/2016;Standard Class;BT-11395;Bill Tyler;Corporate;United States;Garden City;Kansas;67846;Central;TEC-PH-10001336;258;2;0;74.8;Kelly Williams
CA-2016-108182;06/02/2016;10/02/2016;Second Class;DL-13315;Delfina Latchford;Consumer;United States;Romeoville;Illinois;60441;Central;OFF-BI-10001196;9;2;0.8;-14.8;Kelly Williams
CA-2016-108273;16/12/2016;21/12/2016;Standard Class;EJ-13720;Ed Jacobs;Consumer;United States;Huntsville;Texas;77340;Central;OFF-PA-10000029;36.3;7;0.2;12.7;Kelly Williams
CA-2016-108273;16/12/2016;21/12/2016;Standard Class;EJ-13720;Ed Jacobs;Consumer;United States;Huntsville;Texas;77340;Central;FUR-FU-10002116;56.6;2;0.6;-75;Kelly Williams
CA-2016-109491;20/02/2016;26/02/2016;Standard Class;LC-16930;Linda Cazamias;Corporate;United States;Richmond;Indiana;47374;Central;TEC-AC-10001284;62.3;3;0;22.4;Kelly Williams
CA-2016-109491;20/02/2016;26/02/2016;Standard Class;LC-16930;Linda Cazamias;Corporate;United States;Richmond;Indiana;47374;Central;FUR-FU-10000221;20.3;4;0;6.9;Kelly Williams
CA-2016-109680;06/10/2016;09/10/2016;First Class;VP-21760;Victoria Pisteka;Corporate;United States;Indianapolis;Indiana;46203;Central;OFF-ST-10001932;386.3;2;0;54.1;Kelly Williams
CA-2016-109890;21/07/2016;27/07/2016;Standard Class;PG-18820;Patrick Gardner;Consumer;United States;Omaha;Nebraska;68104;Central;TEC-PH-10004100;36;2;0;10.1;Kelly Williams
CA-2016-109932;09/12/2016;11/12/2016;First Class;VP-21760;Victoria Pisteka;Corporate;United States;Brownsville;Texas;78521;Central;OFF-PA-10001804;10.7;2;0.2;3.7;Kelly Williams
CA-2016-109932;09/12/2016;11/12/2016;First Class;VP-21760;Victoria Pisteka;Corporate;United States;Brownsville;Texas;78521;Central;OFF-ST-10000036;237.1;3;0.2;20.7;Kelly Williams
CA-2016-110030;06/12/2016;08/12/2016;Second Class;LF-17185;Luke Foster;Consumer;United States;Houston;Texas;77095;Central;FUR-FU-10002759;24;3;0.6;-14.4;Kelly Williams
CA-2016-110219;05/05/2016;08/05/2016;First Class;EB-13870;Emily Burns;Consumer;United States;San Antonio;Texas;78207;Central;FUR-CH-10001146;127.9;3;0.3;-9.1;Kelly Williams
CA-2016-110352;23/11/2016;29/11/2016;Standard Class;ED-13885;Emily Ducich;Home Office;United States;Houston;Texas;77036;Central;OFF-LA-10003923;23.7;2;0.2;8.9;Kelly Williams
CA-2016-111150;31/12/2016;04/01/2017;Standard Class;RW-19630;Rob Williams;Corporate;United States;Columbia;Missouri;65203;Central;OFF-AR-10000034;29.7;7;0;11.6;Kelly Williams
CA-2016-111150;31/12/2016;04/01/2017;Standard Class;RW-19630;Rob Williams;Corporate;United States;Columbia;Missouri;65203;Central;TEC-AC-10000290;47.5;7;0;16.2;Kelly Williams
CA-2016-111899;04/05/2016;05/05/2016;First Class;NC-18340;Nat Carroll;Consumer;United States;Houston;Texas;77036;Central;OFF-AR-10001725;37.8;2;0.2;2.8;Kelly Williams
CA-2016-111899;04/05/2016;05/05/2016;First Class;NC-18340;Nat Carroll;Consumer;United States;Houston;Texas;77036;Central;OFF-FA-10000840;5.5;6;0.2;1.8;Kelly Williams
CA-2016-112326;04/01/2016;08/01/2016;Standard Class;PO-19195;Phillina Ober;Home Office;United States;Naperville;Illinois;60540;Central;OFF-LA-10003223;11.8;3;0.2;4.3;Kelly Williams
CA-2016-112326;04/01/2016;08/01/2016;Standard Class;PO-19195;Phillina Ober;Home Office;United States;Naperville;Illinois;60540;Central;OFF-ST-10002743;272.7;3;0.2;-64.8;Kelly Williams
CA-2016-112326;04/01/2016;08/01/2016;Standard Class;PO-19195;Phillina Ober;Home Office;United States;Naperville;Illinois;60540;Central;OFF-BI-10004094;3.5;2;0.8;-5.5;Kelly Williams
CA-2016-113257;16/12/2016;18/12/2016;Second Class;SC-20305;Sean Christensen;Consumer;United States;Beaumont;Texas;77705;Central;TEC-AC-10004171;320;4;0.2;96;Kelly Williams
CA-2016-113257;16/12/2016;18/12/2016;Second Class;SC-20305;Sean Christensen;Consumer;United States;Beaumont;Texas;77705;Central;FUR-FU-10001706;8.6;7;0.6;-2.6;Kelly Williams
CA-2016-113859;13/09/2016;17/09/2016;Standard Class;BC-11125;Becky Castell;Home Office;United States;Odessa;Texas;79762;Central;FUR-CH-10004698;340.1;6;0.3;-9.7;Kelly Williams
CA-2016-113880;01/03/2016;05/03/2016;Standard Class;VF-21715;Vicky Freymann;Home Office;United States;Elmhurst;Illinois;60126;Central;FUR-CH-10000863;634.1;6;0.3;-172.1;Kelly Williams
CA-2016-113880;01/03/2016;05/03/2016;Standard Class;VF-21715;Vicky Freymann;Home Office;United States;Elmhurst;Illinois;60126;Central;OFF-PA-10003036;17.5;3;0.2;5.7;Kelly Williams
CA-2016-115049;26/09/2016;01/10/2016;Standard Class;MM-17920;Michael Moore;Consumer;United States;Chicago;Illinois;60623;Central;TEC-AC-10004859;153.8;11;0.2;38.5;Kelly Williams
CA-2016-115336;18/11/2016;25/11/2016;Standard Class;AB-10600;Ann Blume;Corporate;United States;Chicago;Illinois;60623;Central;OFF-BI-10001107;14.5;5;0.8;-23.9;Kelly Williams
CA-2016-115980;15/07/2016;19/07/2016;Standard Class;VW-21775;Victoria Wilson;Corporate;United States;Sioux Falls;South Dakota;57103;Central;TEC-AC-10003709;3;3;0;1.3;Kelly Williams
CA-2016-115980;15/07/2016;19/07/2016;Standard Class;VW-21775;Victoria Wilson;Corporate;United States;Sioux Falls;South Dakota;57103;Central;OFF-FA-10000304;6.5;3;0;2.7;Kelly Williams
CA-2016-116757;30/06/2016;04/07/2016;Standard Class;MS-17980;Michael Stewart;Corporate;United States;Houston;Texas;77095;Central;OFF-PA-10002005;25.9;5;0.2;9.1;Kelly Williams
CA-2016-116757;30/06/2016;04/07/2016;Standard Class;MS-17980;Michael Stewart;Corporate;United States;Houston;Texas;77095;Central;OFF-FA-10002815;21.3;6;0.2;7.2;Kelly Williams
CA-2016-116904;23/09/2016;28/09/2016;Standard Class;SC-20095;Sanjit Chand;Consumer;United States;Minneapolis;Minnesota;55407;Central;OFF-PA-10004888;32.4;5;0;15.6;Kelly Williams
CA-2016-116904;23/09/2016;28/09/2016;Standard Class;SC-20095;Sanjit Chand;Consumer;United States;Minneapolis;Minnesota;55407;Central;OFF-ST-10000736;404.9;5;0;16.2;Kelly Williams
CA-2016-116904;23/09/2016;28/09/2016;Standard Class;SC-20095;Sanjit Chand;Consumer;United States;Minneapolis;Minnesota;55407;Central;OFF-BI-10001120;9450;5;0;4630.5;Kelly Williams
CA-2016-116904;23/09/2016;28/09/2016;Standard Class;SC-20095;Sanjit Chand;Consumer;United States;Minneapolis;Minnesota;55407;Central;OFF-BI-10000301;12.9;2;0;6.5;Kelly Williams
CA-2016-117709;04/05/2016;08/05/2016;Standard Class;PM-18940;Paul MacIntyre;Consumer;United States;Jackson;Michigan;49201;Central;OFF-BI-10001294;46.8;4;0;21.1;Kelly Williams
CA-2016-117765;07/09/2016;13/09/2016;Standard Class;RB-19465;Rick Bensley;Home Office;United States;Tulsa;Oklahoma;74133;Central;FUR-TA-10001039;429.9;5;0;111.8;Kelly Williams
CA-2016-117765;07/09/2016;13/09/2016;Standard Class;RB-19465;Rick Bensley;Home Office;United States;Tulsa;Oklahoma;74133;Central;OFF-BI-10000474;32.1;2;0;15.4;Kelly Williams
CA-2016-117765;07/09/2016;13/09/2016;Standard Class;RB-19465;Rick Bensley;Home Office;United States;Tulsa;Oklahoma;74133;Central;FUR-CH-10004698;162;2;0;45.3;Kelly Williams
CA-2016-117765;07/09/2016;13/09/2016;Standard Class;RB-19465;Rick Bensley;Home Office;United States;Tulsa;Oklahoma;74133;Central;OFF-ST-10003327;19.9;2;0;5.8;Kelly Williams
CA-2016-118276;29/12/2016;02/01/2017;Standard Class;MG-17890;Michael Granlund;Home Office;United States;Saint Charles;Illinois;60174;Central;FUR-FU-10002111;8.7;3;0.6;-4.8;Kelly Williams
CA-2016-118339;17/03/2016;24/03/2016;Standard Class;BN-11515;Bradley Nguyen;Consumer;United States;Lakeville;Minnesota;55044;Central;OFF-AP-10001154;93.8;2;0;36.6;Kelly Williams
CA-2016-118339;17/03/2016;24/03/2016;Standard Class;BN-11515;Bradley Nguyen;Consumer;United States;Lakeville;Minnesota;55044;Central;OFF-PA-10000466;47.2;7;0;23.6;Kelly Williams
CA-2016-118339;17/03/2016;24/03/2016;Standard Class;BN-11515;Bradley Nguyen;Consumer;United States;Lakeville;Minnesota;55044;Central;OFF-AR-10003829;19.7;6;0;5.7;Kelly Williams
CA-2016-118339;17/03/2016;24/03/2016;Standard Class;BN-11515;Bradley Nguyen;Consumer;United States;Lakeville;Minnesota;55044;Central;OFF-BI-10001758;53.4;10;0;25.1;Kelly Williams
CA-2016-118339;17/03/2016;24/03/2016;Standard Class;BN-11515;Bradley Nguyen;Consumer;United States;Lakeville;Minnesota;55044;Central;OFF-BI-10000136;35.9;6;0;17.2;Kelly Williams
CA-2016-119172;11/05/2016;15/05/2016;Standard Class;HD-14785;Harold Dahlen;Home Office;United States;Chicago;Illinois;60610;Central;OFF-PA-10003036;17.5;3;0.2;5.7;Kelly Williams
CA-2016-119172;11/05/2016;15/05/2016;Standard Class;HD-14785;Harold Dahlen;Home Office;United States;Chicago;Illinois;60610;Central;OFF-BI-10002026;104.6;9;0.8;-172.6;Kelly Williams
CA-2016-119466;15/12/2016;21/12/2016;Standard Class;SP-20860;Sung Pak;Corporate;United States;Chicago;Illinois;60623;Central;FUR-FU-10001546;8.5;2;0.6;-7.5;Kelly Williams
CA-2016-120278;07/11/2016;12/11/2016;Standard Class;MS-17365;Maribeth Schnelling;Consumer;United States;Wausau;Wisconsin;54401;Central;OFF-AP-10001293;245.9;6;0;68.8;Kelly Williams
CA-2016-120278;07/11/2016;12/11/2016;Standard Class;MS-17365;Maribeth Schnelling;Consumer;United States;Wausau;Wisconsin;54401;Central;OFF-ST-10004258;36.6;3;0;9.9;Kelly Williams
CA-2016-120278;07/11/2016;12/11/2016;Standard Class;MS-17365;Maribeth Schnelling;Consumer;United States;Wausau;Wisconsin;54401;Central;OFF-ST-10002214;22.6;2;0;5.9;Kelly Williams
CA-2016-120278;07/11/2016;12/11/2016;Standard Class;MS-17365;Maribeth Schnelling;Consumer;United States;Wausau;Wisconsin;54401;Central;OFF-BI-10004970;12.4;3;0;5.8;Kelly Williams
CA-2016-120411;20/09/2016;23/09/2016;First Class;SB-20185;Sarah Brown;Consumer;United States;Chicago;Illinois;60653;Central;FUR-BO-10004218;493.4;5;0.3;-70.5;Kelly Williams
CA-2016-120411;20/09/2016;23/09/2016;First Class;SB-20185;Sarah Brown;Consumer;United States;Chicago;Illinois;60653;Central;TEC-PH-10002185;11.1;2;0.2;3.5;Kelly Williams
CA-2016-120474;01/12/2016;03/12/2016;First Class;RP-19390;Resi Pölking;Consumer;United States;Madison;Wisconsin;53711;Central;FUR-CH-10001854;2807.8;8;0;673.9;Kelly Williams
CA-2016-120474;01/12/2016;03/12/2016;First Class;RP-19390;Resi Pölking;Consumer;United States;Madison;Wisconsin;53711;Central;OFF-AR-10000475;46.6;4;0;12.6;Kelly Williams
CA-2016-120544;23/11/2016;27/11/2016;Standard Class;SS-20140;Saphhira Shifley;Corporate;United States;Mesquite;Texas;75150;Central;FUR-FU-10001940;6.4;2;0.6;-2.5;Kelly Williams
CA-2016-120544;23/11/2016;27/11/2016;Standard Class;SS-20140;Saphhira Shifley;Corporate;United States;Mesquite;Texas;75150;Central;OFF-AP-10004336;34.2;3;0.8;-87.1;Kelly Williams
CA-2016-120544;23/11/2016;27/11/2016;Standard Class;SS-20140;Saphhira Shifley;Corporate;United States;Mesquite;Texas;75150;Central;TEC-AC-10003709;5.5;7;0.2;1.7;Kelly Williams
CA-2016-120775;03/10/2016;07/10/2016;Standard Class;RD-19930;Russell D'Ascenzo;Consumer;United States;Dallas;Texas;75217;Central;OFF-FA-10002676;4.3;3;0.2;0.9;Kelly Williams
CA-2016-120775;03/10/2016;07/10/2016;Standard Class;RD-19930;Russell D'Ascenzo;Consumer;United States;Dallas;Texas;75217;Central;FUR-FU-10000758;31.8;3;0.6;-19.1;Kelly Williams
CA-2016-120775;03/10/2016;07/10/2016;Standard Class;RD-19930;Russell D'Ascenzo;Consumer;United States;Dallas;Texas;75217;Central;OFF-LA-10002271;4.9;2;0.2;1.7;Kelly Williams
CA-2016-120775;03/10/2016;07/10/2016;Standard Class;RD-19930;Russell D'Ascenzo;Consumer;United States;Dallas;Texas;75217;Central;OFF-BI-10002609;1.8;3;0.8;-3;Kelly Williams
CA-2016-120775;03/10/2016;07/10/2016;Standard Class;RD-19930;Russell D'Ascenzo;Consumer;United States;Dallas;Texas;75217;Central;OFF-FA-10000254;15.1;4;0.2;-3.8;Kelly Williams
CA-2016-120852;20/12/2016;25/12/2016;Standard Class;WB-21850;William Brown;Consumer;United States;Grand Prairie;Texas;75051;Central;OFF-AP-10001563;19.4;2;0.8;-49.6;Kelly Williams
CA-2016-120852;20/12/2016;25/12/2016;Standard Class;WB-21850;William Brown;Consumer;United States;Grand Prairie;Texas;75051;Central;TEC-AC-10004510;65.4;5;0.2;-8.2;Kelly Williams
CA-2016-121006;10/11/2016;16/11/2016;Standard Class;SC-20020;Sam Craven;Consumer;United States;Midland;Michigan;48640;Central;OFF-AR-10001149;3.9;2;0;1.5;Kelly Williams
CA-2016-121006;10/11/2016;16/11/2016;Standard Class;SC-20020;Sam Craven;Consumer;United States;Midland;Michigan;48640;Central;OFF-PA-10000130;12.8;3;0;5.8;Kelly Williams
CA-2016-121006;10/11/2016;16/11/2016;Standard Class;SC-20020;Sam Craven;Consumer;United States;Midland;Michigan;48640;Central;OFF-PA-10002479;15.8;3;0;7.1;Kelly Williams
CA-2016-121006;10/11/2016;16/11/2016;Standard Class;SC-20020;Sam Craven;Consumer;United States;Midland;Michigan;48640;Central;FUR-CH-10004997;563.9;3;0;112.8;Kelly Williams
CA-2016-121006;10/11/2016;16/11/2016;Standard Class;SC-20020;Sam Craven;Consumer;United States;Midland;Michigan;48640;Central;OFF-ST-10004950;62.9;3;0;12;Kelly Williams
CA-2016-121006;10/11/2016;16/11/2016;Standard Class;SC-20020;Sam Craven;Consumer;United States;Midland;Michigan;48640;Central;OFF-ST-10001490;535.4;3;0;160.6;Kelly Williams
CA-2016-121629;28/11/2016;02/12/2016;Standard Class;BT-11680;Brian Thompson;Consumer;United States;Houston;Texas;77041;Central;TEC-MA-10004679;998.9;5;0.4;-199.8;Kelly Williams
CA-2016-122567;16/02/2016;21/02/2016;Standard Class;MN-17935;Michael Nguyen;Consumer;United States;Dallas;Texas;75220;Central;OFF-BI-10002012;1.1;3;0.8;-1.7;Kelly Williams
CA-2016-122567;16/02/2016;21/02/2016;Standard Class;MN-17935;Michael Nguyen;Consumer;United States;Dallas;Texas;75220;Central;OFF-AP-10001303;8;2;0.8;-13.9;Kelly Williams
CA-2016-122609;12/11/2016;18/11/2016;Standard Class;DP-13000;Darren Powers;Consumer;United States;Carrollton;Texas;75007;Central;FUR-FU-10004587;25.1;3;0.6;-6.9;Kelly Williams
CA-2016-122609;12/11/2016;18/11/2016;Standard Class;DP-13000;Darren Powers;Consumer;United States;Carrollton;Texas;75007;Central;TEC-AC-10002567;128;2;0.2;25.6;Kelly Williams
CA-2016-122749;03/12/2016;09/12/2016;Standard Class;NG-18430;Nathan Gelder;Consumer;United States;Oklahoma City;Oklahoma;73120;Central;TEC-PH-10003811;480;4;0;134.4;Kelly Williams
CA-2016-123064;30/06/2016;02/07/2016;First Class;RA-19915;Russell Applegate;Consumer;United States;Chicago;Illinois;60653;Central;OFF-AR-10004582;5.2;4;0.2;1.6;Kelly Williams
CA-2016-123225;11/07/2016;14/07/2016;First Class;MN-17935;Michael Nguyen;Consumer;United States;El Paso;Texas;79907;Central;TEC-PH-10000895;576;4;0.2;43.2;Kelly Williams
CA-2016-123225;11/07/2016;14/07/2016;First Class;MN-17935;Michael Nguyen;Consumer;United States;El Paso;Texas;79907;Central;OFF-PA-10000552;10.4;2;0.2;3.6;Kelly Williams
CA-2016-123498;07/11/2016;09/11/2016;First Class;TC-20980;Tamara Chand;Corporate;United States;Houston;Texas;77041;Central;OFF-BI-10000632;26;3;0.8;-44.3;Kelly Williams
CA-2016-123498;07/11/2016;09/11/2016;First Class;TC-20980;Tamara Chand;Corporate;United States;Houston;Texas;77041;Central;OFF-EN-10004773;74.4;3;0.2;27;Kelly Williams
CA-2016-124394;17/10/2016;22/10/2016;Second Class;TB-21520;Tracy Blumstein;Consumer;United States;Beaumont;Texas;77705;Central;OFF-BI-10003676;10.8;5;0.8;-17.2;Kelly Williams
CA-2016-124394;17/10/2016;22/10/2016;Second Class;TB-21520;Tracy Blumstein;Consumer;United States;Beaumont;Texas;77705;Central;TEC-AC-10001314;120;3;0.2;-18;Kelly Williams
CA-2016-124478;08/08/2016;12/08/2016;Standard Class;MA-17560;Matt Abelman;Home Office;United States;Trenton;Michigan;48183;Central;TEC-CO-10001571;550;1;0;275;Kelly Williams
CA-2016-124478;08/08/2016;12/08/2016;Standard Class;MA-17560;Matt Abelman;Home Office;United States;Trenton;Michigan;48183;Central;OFF-AP-10002495;167.5;3;0.1;37.2;Kelly Williams
CA-2016-124478;08/08/2016;12/08/2016;Standard Class;MA-17560;Matt Abelman;Home Office;United States;Trenton;Michigan;48183;Central;OFF-EN-10002500;38.3;3;0;17.3;Kelly Williams
CA-2016-124478;08/08/2016;12/08/2016;Standard Class;MA-17560;Matt Abelman;Home Office;United States;Trenton;Michigan;48183;Central;FUR-FU-10002088;53.9;6;0;22.6;Kelly Williams
CA-2016-124478;08/08/2016;12/08/2016;Standard Class;MA-17560;Matt Abelman;Home Office;United States;Trenton;Michigan;48183;Central;TEC-PH-10001128;300;2;0;84;Kelly Williams
CA-2016-124646;22/06/2016;24/06/2016;First Class;DV-13465;Dianna Vittorini;Consumer;United States;Minneapolis;Minnesota;55407;Central;OFF-ST-10001097;501.8;3;0;0;Kelly Williams
CA-2016-124646;22/06/2016;24/06/2016;First Class;DV-13465;Dianna Vittorini;Consumer;United States;Minneapolis;Minnesota;55407;Central;OFF-ST-10001469;161.9;3;0;9.7;Kelly Williams
